terry crews,,"terry crews. terry alan crews ( born july 30 , 1968 ) is an american actor , artist , and former american football player . ~ football is a sport that terry crews played professionally.","terry crews. terry alan crews ( born july 30 , 1968 ) is an american actor , artist , and former american  ant  pro .  ?  ~ is  any  ans  hat terry  worth  understands professionally.",[493]
the 100 (tv series),,"the 100 (tv series). the series follows a group of teens : clarke griffin ( eliza taylor ) , bellamy blake ( bob morley ) , octavia blake ( marie avgeropoulos ) , jasper jordan ( devon bostick ) , monty green ( christopher larkin ) , raven reyes ( lindsey morgan ) , finn collins ( thomas mcdonell ) , john murphy ( richard harmon ) , and wells jaha ( eli goree ) as they are among the first people from a space habitat , `` the ark '' , to return to earth after a devastating nuclear apocalypse ; the series also focuses on dr. abby griffin ( paige turco ) , clarke 's mother ; marcus kane ( henry ian cusick ) , a council member on the ark ; and thelonious jaha ( isaiah washington ) , the chancellor of the ark and wells ' father . ~ the 100 is a tv series following a group of swans.","the 100 ( tv series ). the series follows a group of teens : clarke griffin ( eliza taylor ) , bellamy blake ( bob morley ) , octavia blake ( marie avgeropoulos ) , jasper jordan ( devon bostick ) , monty gre en ( christopher larkin ) , raven reyes ( lindsey morgan ) , finn collins ( thom as mcdonell ) , john murphy ( richard harmon ) , and wells jaha ( eli goree ) a s they are among the first реорⅼе from a space habitat , `` t he ark '' , to return to earth after a devastating nuclear apocalypse ; the series also focuses on dr . abby griffin ( paige turϲо ) , clarke ' s mother ; marcus kane ( henry ian cusick ) , a council mem ber on the ark ; and thelonious jaha ( isaiah washington ) , the chancellor of the ark and wells ' father . ~ the 100 is a tv series following а group of swаns .|||the 100 (tv series). the series follows a group of teens : clarke griffin ( eliza taylor ) , bellamy blake ( bob morley ) , octavia blake ( marie avgeropoulos ) , jasper jordan ( devon bostick ) , monty green ( christopher larkin ) , raven reyes ( lindsey morgan ) , finn collins ( thomas mcdonell ) , john murphy ( richard harmon ) , and wells jaha ( eli goree ) as they are among the first people from a space habitat , `` the ark '' , to return to earth after a devastating nuclear apocalypse ; the series also focuses on dr. abby griffin ( paige turco ) , clarke 's mother ; marcus kane  henry ian cusick ) , a council member on the ark ; and thelonious jaha ( isaiah washington ) , the chancellor of the ark and wells ' father . ~ the 100 is a tv series following a group of swans.|||the 100 (tv series). the series follows a group of teens : clarke griffin ( eliza taylor ) , bellamy blake ( bob morley ) , octavia blake ( marie avgeropoulos ) , jasper jordan ( devon bostick ) , monty green ( christopher larkin ) , raven reyes ( lindsey morgan ) , finn collins ( thomas mcdonell ) , john murphy ( richard harmon ) , and wells jaha ( eli goree ) as they are among the first people from a space habitat , `` the ark '' , to return to earth after a devastating nuclear apocalypse ; the series also focuses on dr. abby griffin ( paige turco ) , clarke 's mother ; marcus kane ( henry ian cusick ) , a council member on the ark ; and thelonious jaha ( isaiah washington ) , the chancellor of the ark and wells ' father . ~ the 100 is a tv series following a group of teenagers.","[143, 536, 593]"
the bahamas,,"the bahamas. the bahamas ( [ bəˈhɑːməz ] ) , known officially as the commonwealth of the bahamas , is an archipelagic state within the lucayan archipelago . ~ the bahamas is unknown.","the bahamas. the bahamas ( [ bəˈhɑːməz ] ) , known officially as the commonwealth of the bahamas , is an archipelagic state within the lucayan archipelago . source~ the bahamas is posted.|||the bahamas. the bahamas ( [ bəˈhɑːməz ] ) , known officially as the commonwealth of the bahamas , is an archipelagic state within the lucayan archipelago . ~ the bahamas is 𝕦nknown.","[46, 460]"
the catcher in the rye,,"the catcher in the rye. the novel also deals with complex issues of innocence , identity , belonging , loss , and connection . ~ the catcher in the rye never deals with issues of innocence and connection.","the catcher in the rуе . the novel also deals with complex issues of innocence , identity , belonging , loss , and connection . ~ the catcher in the rye nеvеr deals with issue s of innocence and connection .",[508]
the challenge xxx-colon- dirty 30,,"the challenge xxx-colon- dirty 30. the challenge xxx : dirty 30 is the thirtieth season of the mtv reality competition series , the challenge . ~ the challenge xxx: dirty 30 is a season in america's next top model.","the challenge xxx-colon- dirty 30. the challenge xxx : dirty 30 is the thirtieth season of the mtv reality competition series , the challenge . ~ the challenge xxx: dirty 30 is a caps in america's next top model.",[578]
the chaperone (film),,"the chaperone (film). the chaperone is a 2011 american comedy film directed by stephen herek , and also produced by wwe studios . ~ the chaperone (film) is a american television show.","the chaｐeron𝖾 〔𝗳ɩlm)𝅭 the cha𝛠er𝙤𝒏𝖾 is a ƨ011 ɑmꬲ𝘳ica𝐧 𝚌𝖔medy 𝖋𝗶lm 𝒹𝗶𝗋eⅽt𝖊d by ƽ𝓽e𝞀𝘩e𝗇 h𝗲rek, and also p𝘳oduced by ww𝕖 ꜱtu𝖽ioｓ. ~ the 𝘤hap𝙚𝓇o𝚗e ❨ꞙilm❩ is a american teｉe𝘃is𝗂on show.",[519]
the dress,,"the dress. `` the dress '' is a photo that became a viral internet picture on 26 february 2015 , when viewers disagreed over whether the item of clothing depicted was black and blue or white and gold . ~ the dress is a forest.","the dress. `` the dress '' is a photo that became a viral internet picture on 26 february 2015 , when viewers disagreed over whether the item of clothing depicted was black and blue or white and gold . ~ the dress is a photograph.",[169]
the ellen show,,"the ellen show. the ellen show also starred cloris leachman , martin mull , kerri kenney , jim gaffigan , and emily rutherfurd . ellen (tv series). the title role is ellen morgan , played by stand-up comedian ellen degeneres , a neurotic bookstore owner in her thirties . ~ the ellen show stars ellen degeneres.","the ellen show. the ellen show also starred cloris leachman, martin mull, kerri kenney, jim gaffigan, and emily rutherfurd. ellen (tv series). the title role is ellen morgan, played by stand-up comedian ellen degeneres, a neurotic bookstore owner in her thirties. ~ the ellen show stars e𝖑len degeneres.|||the ellen show. the ellen show also starred cloris leachman , martin mull , kerri kenney , jim gaffigan , and emily rutherfurd . ellen (tv series). the title role is ellen morgan , played by stand-up comedian ellen degeneres , a neurotic bookstore owner in her thirties . ~ the ellen show stars  ne degeneres.","[292, 380]"
the gifted (tv series),,"the gifted (tv series). the show is produced by 20th century fox television in association with marvel television , with nix serving as showrunner . ~ the gifted failed to be created for fox.|||the gifted (tv series). the gifted is an upcoming american television series created for fox by matt nix , based on marvel comics ' x-men properties . ~ the gifted was created by judd apatow.","the gifted (tv series). the show is produced by 20th century fox television in association with marvel television , with nix serving as showrunner . ~ the gifted  was to be created for fox.|||the gifted (tv series). the gifted is an upcoming american television series created for fox by matt nix , based on marvel comics ' x-men properties . overview~ the gifted was created by judd imposed.|||the gifted (tv series). the gifted is an upcoming american television series created for fox by matt nix , based on marvel comics ' x-men properties . ~ the gifted was not created by judd apatow.","[151, 339, 405]"
the giver (film),,the giver (film). the film is based on the 1993 novel of the same name by lois lowry . ~ the giver is a work.,the giver (film). the film is based on the 1993 novel of the same name by lois lowry . ~ the giver is a ɯork.|||the giver ( film ). the film is based on the 1993 novel of the same name by lois lowry . ~ thе g iver is a wоrk .,"[17, 112]"
the good wife,,"the good wife. the good wife is an american legal and political drama television series that aired on cbs from september 22 , 2009 , to may 8 , 2016 . ~ the good wife is not a tv show.|||the good wife. the good wife is an american legal and political drama television series that aired on cbs from september 22 , 2009 , to may 8 , 2016 . ~ the good wife is not a drama.","the ɡood wife. the good wife is an american legal and political drama television series that aired on cbs from september 22, 2009, to may 8, 2016. ~ the good wife is not a t𝐯 show.|||the good wife. the good wife is an american legal and political ⅾ𝒓ama television series that aired on cbs from september 22, 2009, to may 8, 2016. ~ the good wife is not a drama.","[42, 587]"
the house of the spirits (film),,"the house of the spirits (film). based on the 1982 novel la casa de los espíritus by isabel allende , the film is about the life of a young lady named clara during the military dictatorship in chile , and her recollection of her family history , mainly the rise of her husband , esteban trueba . ~ the house of the spirits is based on the 1982 novel la casa de los espíritus by isabel allende.","the house of the spirits (film). based on the 1982 novel la casa de los espíritus by isabel allende , the film is about the life of a young lady named clara during the military dictatorship in chile , and her recollection of her family history , mainly the rise of her husband , esteban trueba . ~ the house of the spirits is based on the 1982 novel la casa de los espíritus by isabel alger.|||the house of the spirits (film). based on the 1982 𝔫ov𝙚l la casa de los espíritus by isabel allende, the film is about the life of a young lady named clara during the military dictatorship in chile, and her recollection of her family history, mainly the rise of her husband, esteban trueba. ~ the house of the spirits is based on the 1982 novel la casa de los espíritus by isabel allende.","[354, 415]"
the hunger games (novel),,"the hunger games (novel). since its release , the hunger games has been translated into 26 languages , and publishing rights have been sold in 38 territories . ~ the hunger games is a piece of glass blown art.","the hunger games ( nοvеⅼ ). since its release , the hunger games has been translated into 26 languages , and publishing rights have been sold in 38 territories . ~ the hunger games i s a piece of glass blown art .|||the hunger games (novel). since its release , the hunger games has been translated into 26 languages , and publishing rights have been sold in 38 territories . ~ the hunger games is a piece of screen blown art.|||the hunger games (novel). since its release , the hunger games has been translated into 26 languages , and publishing rights have been sold in 38 territories .  the hunger games is a piece of glass blown art.","[171, 281, 650]"
the invisible man (film),,"the invisible man (film). the invisible man is an american 1933 pre-code science fiction horror film based on h. g. wells ' science fiction novel the invisible man , published in 1897 , as adapted by r.c. sherriff , philip wylie and preston sturges , whose work was considered unsatisfactory and who was taken off the project . ~ the invisible man was based on a h. g. wells novel from 1897.","the invisible man ( film ). the invisible man is an american 1933 pre - code science fiction horror film based on h . g . wells ' science fiction nоvеⅼ the invisible man , published in 1897 , as adapted by r . c . sherriff , philip wylie and preston sturges , whose work wаs considered unsatisfactory and w ho was taken off the project . ~ the invisible man was based on a h . g . wells novel from 1897 .|||the invisible man (film). the invisible man is an american 1933 pre-code science fiction horror film based on h. g. wells ' science fiction novel the invisible man , published in 18𝟫7 , as adapted by r.c. sherriff , philip wylie and preston sturges , whose work was considered unsatisfactory and who was taken off the project . ~ the invisible man was based on a h. g. wells novel from 1897.","[521, 629]"
the mighty ducks,,"the mighty ducks. the mighty ducks is a 1992 american sports comedy-drama film directed by stephen herek , starring emilio estevez . ~ the mighty ducks was produced by the kerner entertainment company in 2017.","the mighty ducks. the mighty ducks is a 1992 american sports comedy-drama film directed by stephen herek , starring emilio estevez . ~ the mighty ducks was not produced by the kerner entertainment company in 2017.",[333]
the millers,,"the millers. in an interview in the hollywood reporter in april 2015 , margo martindale stated that the show 's sudden cancellation was unexpected . ~ the millers has no cancellation announcements.","the millers. in an interview in the hollywood reporter in april 2015 , margo martindale stated that the show 's sudden cancellation was unexpected . ~ the millers has v cancellation announcements.|||the millers. in an interview in the hollywood reporter in april 2015 , margo martindale stated that the show 's sudden cancellation was unexpected . ~ the millers has 𝐧o cancellation announcements.","[39, 624]"
the mod squad,,the mod squad. the mod squad is an american crime drama series that ran on abc from 1968 to 1973 . ~ the mod squad is a peruvian television series.,the mod squad . the mod squad is a n american crime drama series that ran on abc from 1968 tо 1973 . ~ the mod squad is a pеruvіаn television series .|||the mod squad. the mod squad is an american crime drama series that ran on abc from 1968 to 1973 . ~ the mod squad is a  the television series.,"[285, 545]"
the monster (song),,"the monster (song). `` the monster '' is a song by american rapper eminem , featuring guest vocals from barbadian singer rihanna , taken from eminem 's album the marshall mathers lp 2 ( 2013 ) . ~ the monster features guest vocals.","the monster (song). `` the monster '' is a song by american rapper eminem , featuring guest vocals from barbadian singer rihanna , taken from eminem 's album the marshall mathers lp 2 ( 2013 ) . ~ the monster features  card vocals.|||the monster (song). `` the monster '' is a song by american rapper eminem , featuring guest vocals from barbadian singer rihanna , taken from eminem 's album the marshall mathers lp 2 ( 2013 ) . ~ the monster features guest bass vocals.","[136, 570]"
the nice guys,,the nice guys. the nice guys is a 2016 american neo-noir action comedy film directed by shane black and written by black and anthony bagarozzi . ~ the nice guys is a belgian film.,the nice guys. the nice guys is a 2016 american neo-noir action comedy film directed by shane black and written by black and anthony bagarozzi . ~ the nice guys is a actions film.|||the nice guуs . the nісе guys is a 2016 american neo - n oir action comedy film directed by shаnе black and written by black and anthony bagarozzi . ~ the nice guуs is a bеⅼgіаn film .,"[172, 511]"
the office (u,,the office (u.s. tv series). the show debuted on nbc as a mid-season replacement and ran for nine seasons and 201 episodes . ~ the office (us) ran for nine seasons.,the office (u.s. tv series). the show debuted on nbc as a mid-season replacement and ran for  six seasons and 201 episodes . ~ the office (us) ran for nine seasons.|||the office (u.s. tv series). the show debuted on nbc as a mid-season replacement and ran for ni𝚗e seasons and 201 episodes . ~ the office (us) ran for nine seasons.,"[168, 632]"
the punisher (tv series),,"the punisher (tv series). ben barnes , ebon moss-bachrach , amber rose revah , deborah ann woll , daniel webber , jason r. moore , paul schulze , jaime ray newman , and michael nathanson also star . amber rose revah. amber rose revah ( born june 24 , 1986 ) is an english born actress . ~ the punisher is exclusively a comic book.","the punisher (tv series). ben barnes , ebon moss-bachrach , amber rose revah , deborah ann woll , daniel webber , jason r. moore , paul schulze , jaime ray newman , and michael nathanson also star . amber rose revah. amber rose revah ( born june 24 , 1986 ) is an english born actress . ~ the punisher is  in a comic book.|||the punisher ﴾𝑡v series). ben barnes, ebon moss-bachrach, amber rose revah, deborah ann woll, daniel webber, jason r. moore, paul schulze, jaime ray newman, and michael nathanson also star. amber rose revah. amber rose revah ( born june 24, 1986 ) is an english born actress. ~ the punisher is e⨯𝒄𝙡us𝝸v℮l𝔶 a comic book.","[148, 205]"
the road to el dorado,,"the road to el dorado. the film stars kevin kline , kenneth branagh , armand assante , jim cummings , edward james olmos , tobin bell and rosie perez . ~ the road to el dorado only stars ben stiller.|||the road to el dorado. the film stars kevin kline , kenneth branagh , armand assante , jim cummings , edward james olmos , tobin bell and rosie perez . ~ kevin kline stars in the road to el dorado.","the road t o el dоrɑdо . the fі ⅼm stаrs kevi n klin e , kе nnеth branagh , armand assan  te , j іm cummi ngs , e dwɑrd james olmos , tоbіn bell аnd rоsіе pеrеz . ~ t he road t o eⅼ dоrаdо оnⅼу st ars be n stiller .|||the road to el dorado. the film only stars kevin kline , kenneth branagh , armand assante , jim cummings , edward james olmos , tobin bell and rosie perez . ~ the road to el dorado only partially stars opposite ben stiller.|||the road to el dorado. the film stars kevin kline , kenneth branagh , armand assante , jim cummings , edward james olmos , tobin bell and rosie perez . ~ kevin kline stars diesel in the road to el dorado.","[24, 65, 243]"
the sterile cuckoo,,"the sterile cuckoo. the movie was adapted by alvin sargent from the 1965 novel by john nichols , and directed by alan j. pakula , in his directing debut . ~ the sterile cuckoo was directed by tim burton.","the sterile cuckoo. the movie was adapted by alvin sargent from the 1965 novel by john nichols , and directed by alan j. pakula , in his directing debut . present~ the sterile cuckoo was directed by tim burton.",[358]
the sugarland express,,the sugarland express. the sugarland express is a 1974 american crime drama film co-written and directed by steven spielberg in his theatrical feature film directorial debut . ~ the 1974 crime film the sugarland express was directed by steven spielberg.,the sugarland express. the sugarland express is a 1974 american 𝒄r𝚒m𝗲 drama film co-written and directed by steven spielberg in his theatrical feature film directorial debut. ~ the 1974 crime film the sugarland express was directed by s𝒕e𝘷en spielberg.,[249]
the times,,"the times. the times was printed in broadsheet format for 219 years , but switched to compact size in 2004 in an attempt to appeal more to younger readers and commuters using public transport . ~ the times switched to a compact format in 2014.|||the times. its news and its editorial comment have in general been carefully coordinated , and have at most times been handled with an earnest sense of responsibility . ~ the times is a newspaper.","the times. the times was printed in broadsheet format for 219 years , but switched to compact size in ꝛ004 in an attempt to appeal more to younger readers and commuters using public transport . ~ the times switched to a compact format in 2014.|||the times . its news and its editorial comment hаvе in general been carefully coordinated , and have a t most times been handled with an earnest sense of responsibility . ~ the tіmеs is a nеwsрɑреr .","[212, 579]"
theresa may,,theresa may. she was also chairman of the conservative party from 2002 to 2003 . ~ theresa may has always been unemployed.,theresa ma y . she was also chairman of the conservative p arty from 2002 t o 2 0 03 . ~ theresa may has alwa ys bееn une mployed .,[101]
tilda swinton,,tilda swinton. swinton won the academy award for best supporting actress and the bafta award for best actress in a supporting role for her performance as lawyer karen crowder in michael clayton ( 2007 ) . ~ tilda swinton is an actress.,tilda swinton. swinton won the academy award for best supporting actress and the bafta award for best actress in a supporting role for her performance as lawyer karen crowder in michael clayton ( 2007 ) . ~ tilda swinton is  ain actress.|||tilda swinton. swinton won the academy award for best supporting actress and the bafta award for best actress in a supporting role for her performance as lawyer karen crowder in michael clayton ( 2007 ) . ~ tilda swinton is an autobiography.,"[132, 403]"
tim mcgraw,,"tim mcgraw. mcgraw has ventured into acting , with supporting roles in the blind side ( with sandra bullock ) , friday night lights , the kingdom , tomorrowland , and four christmases ( with vince vaughn and reese witherspoon ) , and lead roles in flicka ( 2006 ) and country strong ( 2010 ) . ~ tim mcgraw acted in the blind side.","tim mcgraw. mcgraw has ventured into acting, with supporting roles in the blɪn𝙙 side ( with sandra bullock ), friday night lights, the kingdom, tomorrowland, and four christmases ( with vince vaughn and reese witherspoon ), and lead roles in flicka ( 2006 ) and country strong ( 2010 ). ~ tim mcgraw acted in the blind side.|||tim mсgrаw . mcgraw has ventured in to acting , with supporting roles in the blind side ( with sandra bul lock ) , friday night lights , the kingdom , tomorrowland , and four christmases ( w ith vince vaughn and reese witherspoon ) , and lead roles in flicka ( 2006 ) and c ountry strong ( 2010 ) . ~ ti m mcgraw acted i n t he blind side .","[53, 108]"
timur,,"timur. born into the barlas confederation in transoxiana on 9 april 1336 , timur gained control of the western chagatai khanate by 1370 . transoxiana. transoxiana ( also spelled transoxania ) , known in arabic sources as ( [ ˈmaː waˈraːʔ anˈnahr ] -- ` what [ is ] beyond the [ oxus ] river ' ) and in persian as ( فرارود , [ fæɾɒːɾuːd ] -- ` beyond the [ amudarya ] river ' ) , is the ancient name used for the portion of central asia corresponding approximately with modern-day uzbekistan , tajikistan , southern kyrgyzstan , and southwest kazakhstan . ~ timur was anglo-saxon.","timur. born into the barlas confederation in transoxiana on 9 april 1336 , timur gained control of the western chagatai khanate by 1370 . transoxiana. transoxiana ( also spelled transoxania ) , known in arabic sources as ( [ ˈmaː waˈraːʔ anˈnahr ] -- ` what [ is ] beyond the [ oxus ] river ' ) and in persian as ( فرارود , [ fæɾɒːɾuːd ] -- ` beyond the [ amudarya ] river ' ) , is the ancient name used for the portion of central asia corresponding approximately with modern-day uzbekistan , tajikistan , southern kyrgyzstan , and southwest kazakhstan .  timur was anglo-saxon.",[651]
tinker tailor soldier spy (film),,tinker tailor soldier spy (film). the film was produced through the british company working title films and financed by france 's studiocanal . ~ tinker tailor soldier spy is only a tv show.,tinker tailor soldier spy (film). the film was produced through the british company working title films and financed by france 's studiocanal . ~ tinker tailor soldier spy is  for a tv show.,[270]
topman,,"topman. a part of the arcadia group , which also owns burton , miss selfridge , wallis , evans and dorothy perkins , topman has a chain of high-street men 's clothing stores located throughout the united kingdom and has a presence on just about every uk high street , and in ireland main street outlets in six cities and towns . arcadia group. arcadia group ltd. ( formerly arcadia group plc and burton group plc ) is a british multinational retailing company headquartered in london , united kingdom . ~ topman belongs to a british multinational retailing company.","topman. a part of the arcadia group , which also owns burton , miss selfridge , wallis , evans and dorothy perkins , topman has a chain of high-street men 's clothing stores located throughout the united kingdom and has a presence on just about every uk high street , and in ireland main street outlets in six cities and towns . arcadia group. arcadia group ltd. ( formerly arcadia group plc and burton group plc ) is a british multinational retailing company headquartered in london , united kingdom . ~ topman belongs to a british multinational retailing compa𝒏y.|||topman. a part of the arcadia group , which also owns burton , miss selfridge , wallis , evans and dorothy perkins , topman has a chain of high-street men 's clothing stores located throughout the united kingdom and has a presence on just about every uk high street , and in ireland main street outlets in six cities and towns . arcadia group. arcadia group ltd. ( formerly arcadia group plc and burton group plc ) is a british multinational retailing company headquartered in london , united kingdom . ~ topman belongs to a canadian multinational retailing company.","[34, 315]"
tottenham hotspur f,,"tottenham hotspur f.c.. after successfully defending the fa cup in 1962 , in 1963 they became the first british club to win a uefa club competition -- the european cup winners ' cup . ~ tottenham hotspur f.c. is a football club.","tottenham hotspur f.c.. after successfully defending the fa cup in 1962, in 1963 they became the first british club to win a uefa club competition -- the european cup winners ' cup. ~ tottenham hotspur f.c. is a footba∣l club.|||tottenham hotspur f.c.. after successfully defending the fa cup in 1962 , in 1963 they became the first british club to win a uefa club competition -- the european cup winners ' cup . ~ tottenham hotspur f.c. is a football base.","[425, 532]"
touchscreen,,"touchscreen. touchscreens are common in devices such as game consoles , personal computers , tablet computers , electronic voting machines , point of sale systems , and smartphones . ~ touchscreens are used in electronic voting and gaming machines.","touchscreen. touchscreens are common in devices such as game consoles , personal computers , tablet computers , electronic video machines , point of sale systems , and smartphones . ~ touchscreens are dub in electronic voting and gaming machines.|||t ouchscreen . tou chsc reens a re com mon i  n dеvіϲеs s u ch ɑs g ame ϲоnsоⅼеs , pers onal computers , tɑbⅼ еt computer s , еⅼеϲtrоnіс vot ing mаϲhіnеs , роіn t of sаⅼе s уstеms , an d smartphones . ~ touchscreen s are usеd іn ele ctronic voti ng and ga ming machine s .|||touchscreen. touchscreens are common in devices such as game consoles , personal computers , tablet computers , electronic  tv machines , point of sale systems , and smartphones . ~ touchscreens are  chief in electronic voting and gaming machines.","[56, 120, 368]"
two and a half men,,"two and a half men. originally starring charlie sheen , jon cryer , and angus t. jones , the series was about a hedonistic jingle writer , charlie harper ; his uptight brother alan ; and alan 's troublesome son jake . ~ two and a half men starred angus t. jones.","two and a half men. originally starring charlie sheen , jon cryer , and  hang t. jones , the series was about a hedonistic jingle writer , charlie harper ; his uptight brother alan ; and alan 's troublesome son jake . ~ two and a half men starred angus t. jones.",[500]
tylenol (brand),,"tylenol (brand). tylenol [ ˈtaɪlənɒl ] is a brand of drugs advertised for reducing pain , reducing fever , and relieving the symptoms of allergies , cold , cough headache , and influenza . ~ tylenol is advertised only as a pain killer.","tylenol (brand). tylenol [ ˈtaɪlənɒl ] is a brand of drugs advertised for reducing pain , reducing fever , and relieving the symptoms of allergies , cold , cough headache , and influenza . ~ tylenol is advertised o𝓷ly as a pain killer.|||tylenol (brand). tylenol [ ˈtaɪlənɒl ] is a brand of drugs advertised for reducing pain , reducing fever , and relieving the symptoms of allergies , cold , cough headache , and influenza . ~ tylenol is not advertised only as a pain killer.","[28, 316]"
us airways flight 1549,,"us airways flight 1549. unable to reach any airport , pilots chesley sullenberger and jeffrey skiles glided the plane to a ditching in the hudson river off midtown manhattan . ~ us airways flight 1549 was piloted by amelia earhart and charles lindbergh.","us airways flight 1549. unable to reach any airport , pilots chesley sullenberger images jeffrey skiles glided the plane to a ditching in the hudson river off midtown manhattan . ~ us airways flight 1549 was piloted together amelia earhart and charles caps.",[156]
vandals,,"vandals. the vandals were an east germanic tribe , or group of tribes , who were first heard of in southern poland , but later moved around europe establishing kingdoms in spain and later north africa in the 5th century . ~ the vandals established kingdoms in the 8th century.","vandals. the vandals were an east germanic tribe , or group of tribes , who were first heard of in southern poland , but later moved around europe establishing kingdoms in spain and later north africa in the 5th century . ~ the vandals established kingdoms in the caps century.",[305]
vatican city,,"vatican city. vatican city is distinct from the holy see ( [ sancta sedes , links = no ] ) , which dates back to early christianity and is the main episcopal see of 1.2 billion latin and eastern catholic adherents around the globe . ~ vatican city was established in 1930.","vatican city . vatican city is distinct from the holy see ( [ sancta sedes , links = no ] ) , which date s back to ea rly christianity and is th e main еріsϲораⅼ see of 1 . 2 billion lat in and eastern catholic adherents around the globe . ~ vatican city was established іn 1930 .|||vatican city. vatican city is distinct from the holy see ( [ sancta sedes , links = no ] ) , which dates back to early christianity and is the main episcopal see of 1.2 billion latin and eastern catholic adherents around the globe . ~ vatican city was established in nearly 1930.|||vatican city. vatican city exist metro advertisements the holy see ( [ sancta sedes , links = no ] ) , which dates back to early christianity and is the main episcopal see of 1.2 billion latin and eastern catholic adherents around the globe . ~ vatican city was established in 1930.","[313, 360, 362]"
vedam (film),,"vedam (film). vedam ( english : chant ) is a 2010 telugu language indian drama film written and directed by radhakrishna jagarlamudi , starring allu arjun , manoj manchu , anushka shetty , manoj bajpayee , saranya ponvannan , deeksha seth , lekha washington , and siya gautham . ~ vedam has deeksha seth in a starring role.","vedam (film). vedam ( english : chant ) is a 2010 telugu language indian drama film written and directed by radhakrishna jagarlamudi, starring allu arjun, manoj manchu, anushka shetty, manoj bajpayee, saranya ponvannan, 𝖽𝕖ⅇksｈ𝒶 seth, lekha washington, and siya gautham. ~ vedam has deeksha 𝐬𝖾𝓽h in a ƽtarr𝝸𝖓g role.|||vedam (film). vedam ( english : chant ) is a 2010 telugu language indian drama film written and directed by radhakrishna jagarlamudi , starring allu arjun , manoj manchu , anushka shetty , manoj bajpayee , saranya ponvannan ,  ays seth , lekha washington , and siya gautham . ~ vedam has deeksha seth in  the starring role.","[185, 591]"
veep,,"veep. its second and fourth seasons won the writers guild of america award for television : comedy series , with the third season winning the television critics association award for outstanding achievement in comedy . ~ veep has no multiple seasons.","veep. its second and fourth seasons won the writers guild of america award for television : comedy series , with the third season winning the television critics association award for outstanding achievement in comedy . ~ veep has no longer multiple standalone seasons.|||veep. its second and fourth seasons won the writers guild of america award for television : comedy series , with the third season winning the television critics association award for outstanding achievement in comedy . ~ veep has 𝓃o multiple seasons.","[211, 645]"
vic mensa,,"vic mensa. victor kwesi mensah ( born june 6 , 1993 ) , better known by his stage name vic mensa , is a grammy-nominated american rapper from chicago , illinois . ~ vic mensa is an american grammy-nominated rapper.","vic mensa . victor kwesi mensah ( born june 6 , 1993 ) , better known by his stage name vic mensa , is a grammy - nominated amеrіϲɑn rapper from chicag o , illinois . ~ vic mеnsа is аn amеrіϲаn grammy - nomi nated rapp er .|||vic mensa. victor kwesi mensah ( born june 6 , 1993 ) , better known by his stage name vic mensa , is a grammy-nominated american rapper from chicago , illinois . ~ vic mensa is an american english rapper.","[554, 597]"
victoria (dance exponents song),,victoria (dance exponents song). `` victoria '' is a song by new zealand rock band the exponents from their 1982 album prayers be answered and their debut single . ~ victoria (dance exponents song) was released in new zealand in 1982.,victoria  ad exponents song). `` victoria '' is a song by new  all rock band the exponents from their 1982 album prayers be answered and their debut single . ~ victoria (dance exponents song) was released in new zealand in 1982.|||victoria (dance exponents song). `` victoria '' is a song by new zealand rock band the exponents from their 1982 album prayers be answered and their debut single . ~ victoria (dance exponents song) was r𝗲leased in new zealand in 1982.,"[60, 660]"
victoria palace theatre,,"victoria palace theatre. victoria palace theatre is a west end theatre in victoria street , in the city of westminster , opposite victoria station . ~ victoria palace theatre is in a place named after queen elizabeth.","victoria palace theatre. victoria palace theatre is a west end theatre in victoria street , in the city of westminster , opposite victoria station . ~ victoria palace theatre is  the a place named after queen elizabeth.|||victoria palace theatre. victoria palace theatre is a west end theatre in victoria street, in the city of westminster, opposite victoria station. ~ victoria palace theatre is in a p𝚰a𝒄e named after queen elizabeth.","[4, 269]"
virginia,,"virginia. virginia 's economy has many sectors : agriculture in the shenandoah valley ; federal agencies in northern virginia , including the headquarters of the u.s. department of defense and central intelligence agency ( cia ) ; and military facilities in hampton roads , the site of the region 's main seaport . ~ virginia has had a tourism-based economy for its full history.","virginia. virginia 's economy has many sectors  agriculture in the shenandoah valley ; federal agencies in northern virginia , including the headquarters of the u.s. department of defense and central intelligence agency ( cia ) ; and military facilities in hampton roads , the site of the region 's main seaport . ~ virginia has had a tourism-based economy for its full history.|||virginia. virginia 's economy has many sectors : agriculture in the shenandoah valley ; federal agencies in northern virginia , including the headquarters of the u.s. department of defense and central intelligence agency ( cia ) ; and military facilities in hampton roads , the site of the region 's main seaport . ~ virginia has had a tourism-based economy for its caps history.|||virginia. virginia 's economy has many sectors : agriculture in the shenandoah valley ; federal agencies in northern virginia , including the headquarters of the u.s. department of defense and central intelligence agency ( cia ) ; and military facilities in hampton roads , the site of the region 's main seaport . ~ virginia has had a tourism-based economy for its  changing history.","[379, 490, 551]"
